Name:,GDP deflator data (linked series),,,,,
Date:,13.04.21,,,,,
Author:,Marc Jaxa-Rozen,,,,,
,,,,,,
Country,Parameter,Year,Value,Unit,Reference,Note
TUR,GDP,2003,0.395330331,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2004,0.444460051,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2005,0.475951895,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2006,0.520578127,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2007,0.552852713,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2008,0.619450199,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2009,0.653188239,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2010,0.698972055,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2011,0.756293685,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2012,0.812430894,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2013,0.863452445,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2014,0.927257425,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2016,1.08130478,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2017,1.200058231,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2018,1.397891244,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2019,1.5922849,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2020,1.828380421,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1985,0.521589491,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1986,0.53209376,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1987,0.545249738,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1988,0.564483075,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1989,0.586612731,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1990,0.608571608,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1991,0.629152012,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1992,0.64348981,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1993,0.658735887,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1994,0.672802394,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1995,0.686909925,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1996,0.699487457,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1997,0.711549356,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1998,0.719557989,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,1999,0.729946993,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2000,0.746264771,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2001,0.762633531,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2002,0.774696587,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2003,0.78908344,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2004,0.81032724,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2005,0.835568466,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2006,0.860854478,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2007,0.88397943,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2008,0.901173994,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2009,0.908044094,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2010,0.918625083,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2011,0.937814277,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2012,0.955800139,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2013,0.972573626,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2014,0.99056456,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2016,1.010492474,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2017,1.029490418,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2018,1.054208289,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2019,1.073027504,,World Bank indicator NY.GDP.DEFL.ZS.AD,
USA,GDP,2020,1.086024957,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1985,0.066276921,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1986,0.077644951,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1987,0.088887162,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1988,0.10235292,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1989,0.119982721,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1990,0.138552595,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1991,0.160238715,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1992,0.183581917,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1993,0.207413719,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1994,0.227244652,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1995,0.250454231,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1996,0.270254339,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1997,0.29184033,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1998,0.314565907,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,1999,0.336674088,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2000,0.366288956,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2001,0.394280245,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2002,0.442403268,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2003,0.468034215,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2004,0.49858293,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2005,0.525751228,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2006,0.558638277,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2007,0.608074407,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2008,0.661776553,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2009,0.711439712,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2010,0.756623521,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2011,0.806047917,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2012,0.848629586,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2013,0.90086492,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2014,0.950835945,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2016,1.072063464,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2017,1.128533958,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2018,1.172733437,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2019,1.219891637,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ZAF,GDP,2020,1.284377355,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1990,0.489526679,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1991,0.504412092,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1992,0.511991187,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1993,0.516564786,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1994,0.521828956,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1995,0.533624584,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1996,0.548010187,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1997,0.554768408,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1998,0.561830309,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,1999,0.563836306,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2000,0.578381603,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2001,0.60510766,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2002,0.622415963,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2003,0.641795386,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2004,0.663046132,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2005,0.688222548,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2006,0.723269276,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2007,0.759517445,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2008,0.793889686,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2009,0.833598489,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2010,0.843328931,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2011,0.896060268,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2012,0.912695867,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2013,0.911562305,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2014,0.925049536,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2015,0.919964914,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2016,0.915061498,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2017,0.949236758,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2018,0.967135718,,World Bank indicator NY.GDP.DEFL.ZS.AD,
AUS,GDP,2019,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,1990,38.20263795,,Assumption,
ISL,GDP,1991,38.20263795,,Assumption,
ISL,GDP,1992,38.20263795,,Assumption,
ISL,GDP,1993,38.20263795,,Assumption,
ISL,GDP,1994,38.20263795,,Assumption,
ISL,GDP,1995,38.20263795,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,1996,39.14978777,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,1997,40.2280191,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,1998,42.12464856,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,1999,43.5985451,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2000,45.35329644,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2001,49.30073388,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2002,52.19574093,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2003,52.4524726,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2004,53.85558323,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2005,55.50672061,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2006,60.28955961,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2007,62.90199403,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2008,70.53532806,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2009,78.15646466,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2010,83.13413615,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2011,85.70852566,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2012,88.65765343,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2013,90.54122237,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2014,94.29112467,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2015,100,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2016,102.2608609,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2017,103.2190378,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2018,105.9573879,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2019,110.820229,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ISL,GDP,2020,114.3823812,,World Bank indicator NY.GDP.DEFL.ZS.AD,
