Name: CHE HydroDam
Date: 2022-10-13 11:23:59.851537
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,HydroDam,Buildrates,2011,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2012,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2013,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2014,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2015,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2016,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2017,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2018,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2019,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Lifetime,2010,,40,yr,,,
CHE,HydroDam,Potential_annual,1990,,25000,GWh,Assumption for testing,,
CHE,HydroDam,Potential_annual,1991,,,GWh,,,
CHE,HydroDam,Potential_annual,1992,,,GWh,,,
CHE,HydroDam,Potential_annual,1993,,,GWh,,,
CHE,HydroDam,Potential_annual,1994,,,GWh,,,
CHE,HydroDam,Potential_annual,1995,,,GWh,,,
CHE,HydroDam,Potential_annual,1996,,,GWh,,,
CHE,HydroDam,Potential_annual,1997,,,GWh,,,
CHE,HydroDam,Potential_annual,1998,,,GWh,,,
CHE,HydroDam,Potential_annual,1999,,,GWh,,,
CHE,HydroDam,Potential_annual,2000,,,GWh,,,
CHE,HydroDam,Potential_annual,2001,,,GWh,,,
CHE,HydroDam,Potential_annual,2002,,,GWh,,,
CHE,HydroDam,Potential_annual,2003,,,GWh,,,
CHE,HydroDam,Potential_annual,2004,,,GWh,,,
CHE,HydroDam,Potential_annual,2005,,,GWh,,,
CHE,HydroDam,Potential_annual,2006,,,GWh,,,
CHE,HydroDam,Potential_annual,2007,,,GWh,,,
CHE,HydroDam,Potential_annual,2008,,,GWh,,,
CHE,HydroDam,Potential_annual,2009,,,GWh,,,
CHE,HydroDam,Potential_annual,2010,,,GWh,,,
CHE,HydroDam,Potential_annual,2011,,,GWh,,,
CHE,HydroDam,Potential_annual,2012,,,GWh,,,
CHE,HydroDam,Potential_annual,2013,,,GWh,,,
CHE,HydroDam,Potential_annual,2014,,,GWh,,,
CHE,HydroDam,Potential_annual,2015,,,GWh,,,
CHE,HydroDam,Potential_annual,2016,,,GWh,,,
CHE,HydroDam,Potential_annual,2017,,,GWh,,,
CHE,HydroDam,Potential_annual,2018,,,GWh,,,
CHE,HydroDam,Potential_annual,2019,,,GWh,,,
CHE,HydroDam,Potential_installed,1990,,,GW,,,
CHE,HydroDam,Potential_installed,1991,,,GW,,,
CHE,HydroDam,Potential_installed,1992,,,GW,,,
CHE,HydroDam,Potential_installed,1993,,,GW,,,
CHE,HydroDam,Potential_installed,1994,,,GW,,,
CHE,HydroDam,Potential_installed,1995,,,GW,,,
CHE,HydroDam,Potential_installed,1996,,,GW,,,
CHE,HydroDam,Potential_installed,1997,,,GW,,,
CHE,HydroDam,Potential_installed,1998,,,GW,,,
CHE,HydroDam,Potential_installed,1999,,,GW,,,
CHE,HydroDam,Potential_installed,2000,,,GW,,,
CHE,HydroDam,Potential_installed,2001,,,GW,,,
CHE,HydroDam,Potential_installed,2002,,,GW,,,
CHE,HydroDam,Potential_installed,2003,,,GW,,,
CHE,HydroDam,Potential_installed,2004,,,GW,,,
CHE,HydroDam,Potential_installed,2005,,,GW,,,
CHE,HydroDam,Potential_installed,2006,,,GW,,,
CHE,HydroDam,Potential_installed,2007,,,GW,,,
CHE,HydroDam,Potential_installed,2008,,,GW,,,
CHE,HydroDam,Potential_installed,2009,,,GW,,,
CHE,HydroDam,Potential_installed,2010,,,GW,,,
CHE,HydroDam,Potential_installed,2011,,,GW,,,
CHE,HydroDam,Potential_installed,2012,,,GW,,,
CHE,HydroDam,Potential_installed,2013,,,GW,,,
CHE,HydroDam,Potential_installed,2014,,,GW,,,
CHE,HydroDam,Potential_installed,2015,,,GW,,,
CHE,HydroDam,Potential_installed,2016,,,GW,,,
CHE,HydroDam,Potential_installed,2017,,,GW,,,
CHE,HydroDam,Potential_installed,2018,,,GW,,,
CHE,HydroDam,Potential_installed,2019,,,GW,,,
CHE,HydroDam,Ramp_rate,1990,,10,,,,
CHE,HydroDam,Ramp_rate,1991,,10,,,,
CHE,HydroDam,Ramp_rate,1992,,10,,,,
CHE,HydroDam,Ramp_rate,1993,,10,,,,
CHE,HydroDam,Ramp_rate,1994,,10,,,,
CHE,HydroDam,Ramp_rate,1995,,10,,,,
CHE,HydroDam,Ramp_rate,1996,,10,,,,
