Name: CHE Nuclear
Date: 2022-10-13 11:23:59.795527
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Nuclear,Fixed_OM_annual,2010,,,,,,
CHE,Nuclear,Fixed_OM_annual,2011,,,,,,
CHE,Nuclear,Fixed_OM_annual,2012,,,,,,
CHE,Nuclear,Fixed_OM_annual,2013,,,,,,
CHE,Nuclear,Fixed_OM_annual,2014,,,,,,
CHE,Nuclear,Fixed_OM_annual,2015,,,,,,
CHE,Nuclear,Fixed_OM_annual,2016,,,,,,
CHE,Nuclear,Fixed_OM_annual,2017,,,,,,
CHE,Nuclear,Fixed_OM_annual,2018,,120,CHF2017/kW,"PSI (2017) Potentials, costs and environmental assessment of electricity generation technologies",,From EC ASSET 2018
CHE,Nuclear,Fixed_OM_annual,2019,,,,,,
CHE,Nuclear,Variable_OM,1990,,,,,,
CHE,Nuclear,Variable_OM,1991,,,,,,
CHE,Nuclear,Variable_OM,1992,,,,,,
CHE,Nuclear,Variable_OM,1993,,,,,,
CHE,Nuclear,Variable_OM,1994,,,,,,
CHE,Nuclear,Variable_OM,1995,,,,,,
CHE,Nuclear,Variable_OM,1996,,,,,,
CHE,Nuclear,Variable_OM,1997,,,,,,
CHE,Nuclear,Variable_OM,1998,,,,,,
CHE,Nuclear,Variable_OM,1999,,,,,,
