Name:,Nominal OECD exchange rate unless specified,,,,,
Date:,13.04.21,,,,,
Author:,Marc Jaxa-Rozen,,,,,
,,,,,,
Country,Parameter,Year,Value,Unit,Reference,Note
EUR,EUR,2009,1.3948,USD,,
EUR,EUR,2010,1.3257,USD,,
EUR,EUR,2011,1.392,USD,,
EUR,EUR,2012,1.2848,USD,,
EUR,EUR,2013,1.3281,USD,,
EUR,EUR,2014,1.3285,USD,,
EUR,EUR,2015,1.1095,USD,,
EUR,EUR,2016,1.1069,USD,,
EUR,EUR,2017,1.1297,USD,,
EUR,EUR,2018,1.181,USD,,
EUR,EUR,2019,1.1195,USD,,
EUR,EUR,2020,1.1422,USD,,
USA,USD,1990,1,USD,,
USA,USD,1991,1,USD,,
USA,USD,1992,1,USD,,
USA,USD,1993,1,USD,,
USA,USD,1994,1,USD,,
USA,USD,1995,1,USD,,
USA,USD,1996,1,USD,,
USA,USD,1997,1,USD,,
USA,USD,1998,1,USD,,
USA,USD,1999,1,USD,,
USA,USD,2000,1,USD,,
USA,USD,2001,1,USD,,
USA,USD,2002,1,USD,,
USA,USD,2003,1,USD,,
USA,USD,2004,1,USD,,
USA,USD,2005,1,USD,,
USA,USD,2006,1,USD,,
USA,USD,2007,1,USD,,
USA,USD,2008,1,USD,,
USA,USD,2009,1,USD,,
USA,USD,2010,1,USD,,
USA,USD,2011,1,USD,,
USA,USD,2012,1,USD,,
USA,USD,2013,1,USD,,
USA,USD,2014,1,USD,,
USA,USD,2015,1,USD,,
USA,USD,2016,1,USD,,
USA,USD,2017,1,USD,,
USA,USD,2018,1,USD,,
USA,USD,2019,1,USD,,
USA,USD,2020,1,USD,,
USA,ReferenceCurrency,1990,USD,,,
USA,ReferenceCurrency,1991,USD,,,
USA,ReferenceCurrency,1992,USD,,,
USA,ReferenceCurrency,1993,USD,,,
USA,ReferenceCurrency,1994,USD,,,
USA,ReferenceCurrency,1995,USD,,,
USA,ReferenceCurrency,1996,USD,,,
USA,ReferenceCurrency,1997,USD,,,
USA,ReferenceCurrency,1998,USD,,,
USA,ReferenceCurrency,1999,USD,,,
USA,ReferenceCurrency,2000,USD,,,
USA,ReferenceCurrency,2001,USD,,,
USA,ReferenceCurrency,2002,USD,,,
USA,ReferenceCurrency,2003,USD,,,
USA,ReferenceCurrency,2004,USD,,,
USA,ReferenceCurrency,2005,USD,,,
USA,ReferenceCurrency,2006,USD,,,
USA,ReferenceCurrency,2007,USD,,,
USA,ReferenceCurrency,2008,USD,,,
USA,ReferenceCurrency,2009,USD,,,
USA,ReferenceCurrency,2010,USD,,,
USA,ReferenceCurrency,2011,USD,,,
USA,ReferenceCurrency,2012,USD,,,
USA,ReferenceCurrency,2013,USD,,,
USA,ReferenceCurrency,2014,USD,,,
USA,ReferenceCurrency,2015,USD,,,
USA,ReferenceCurrency,2016,USD,,,
USA,ReferenceCurrency,2017,USD,,,
USA,ReferenceCurrency,2018,USD,,,
USA,ReferenceCurrency,2019,USD,,,
USA,ReferenceCurrency,2020,USD,,,
