Name: CHE WasteIncineration
Date: 2022-10-13 11:23:59.985320
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,WasteIncineration,Potential_annual,2014,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2015,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2016,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2017,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2018,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2019,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2020,,,TWh,,,
CHE,WasteIncineration,Potential_installed,1990,,1,GW,Assumption,,
CHE,WasteIncineration,Potential_installed,1991,,,GW,,,
CHE,WasteIncineration,Potential_installed,1992,,,GW,,,
CHE,WasteIncineration,Potential_installed,1993,,,GW,,,
CHE,WasteIncineration,Potential_installed,1994,,,GW,,,
CHE,WasteIncineration,Potential_installed,1995,,,GW,,,
CHE,WasteIncineration,Potential_installed,1996,,,GW,,,
CHE,WasteIncineration,Potential_installed,1997,,,GW,,,
CHE,WasteIncineration,Potential_installed,1998,,,GW,,,
CHE,WasteIncineration,Potential_installed,1999,,,GW,,,
CHE,WasteIncineration,Potential_installed,2000,,,GW,,,
CHE,WasteIncineration,Potential_installed,2001,,,GW,,,
CHE,WasteIncineration,Potential_installed,2002,,,GW,,,
CHE,WasteIncineration,Potential_installed,2003,,,GW,,,
CHE,WasteIncineration,Potential_installed,2004,,,GW,,,
CHE,WasteIncineration,Potential_installed,2005,,,GW,,,
CHE,WasteIncineration,Potential_installed,2006,,,GW,,,
CHE,WasteIncineration,Potential_installed,2007,,,GW,,,
CHE,WasteIncineration,Potential_installed,2008,,,GW,,,
CHE,WasteIncineration,Potential_installed,2009,,,GW,,,
CHE,WasteIncineration,Potential_installed,2010,,,GW,,,
CHE,WasteIncineration,Potential_installed,2011,,,GW,,,
CHE,WasteIncineration,Potential_installed,2012,,,GW,,,
CHE,WasteIncineration,Potential_installed,2013,,,GW,,,
CHE,WasteIncineration,Potential_installed,2014,,,GW,,,
CHE,WasteIncineration,Potential_installed,2015,,,GW,,,
CHE,WasteIncineration,Potential_installed,2016,,,GW,,,
CHE,WasteIncineration,Potential_installed,2017,,,GW,,,
CHE,WasteIncineration,Potential_installed,2018,,,GW,,,
CHE,WasteIncineration,Potential_installed,2019,,,GW,,,
CHE,WasteIncineration,Potential_installed,2020,,,GW,,,
CHE,WasteIncineration,Ramp_rate,1990,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1991,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1992,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1993,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1994,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1995,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1996,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1997,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1998,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,1999,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2000,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2001,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2002,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2003,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2004,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2005,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2006,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2007,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2008,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2009,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2010,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2011,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2012,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2013,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2014,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2015,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2016,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,WasteIncineration,Ramp_rate,2017,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
